-0.08	-4.53186	0.14628	-6.06043	0.25488	-7.2802	0.3187
-0.1	-4.43364	0.15292	-5.95721	0.25754	-7.19853	0.32628
-0.12	-4.34752	0.15299	-5.87483	0.26593	-7.12202	0.33226
-0.14	-4.27086	0.1527	-5.78556	0.24667	-7.04262	0.33264
-0.16	-4.21217	0.15494	-5.71462	0.23636	-6.96033	0.32474
-0.18	-4.16206	0.16172	-5.63535	0.23299	-6.87776	0.30415
-0.2	-4.10665	0.16093	-5.57971	0.22875	-6.79629	0.2931
-0.22	-4.05218	0.15807	-5.51101	0.22315	-6.71301	0.28739
-0.24	-4.00586	0.15845	-5.44902	0.21704	-6.6234	0.27492
-0.26	-3.9612	0.15975	-5.38332	0.21651	-6.53795	0.26668
-0.28	-3.91617	0.159	-5.32966	0.20767	-6.44564	0.26059
-0.3	-3.87694	0.16036	-5.25586	0.20106	-6.35394	0.25575
-0.32	-3.83722	0.1616	-5.19713	0.19904	-6.25803	0.25075
-0.34	-3.80104	0.16609	-5.12677	0.19065	-6.15986	0.24775
-0.36	-3.76453	0.16702	-5.0613	0.18811	-6.05908	0.24482
-0.38	-3.72238	0.16656	-4.99698	0.18166	-5.95742	0.24323
-0.4	-3.67502	0.16021	-4.92638	0.1862	-5.85462	0.24212
-0.42	-3.63338	0.16026	-4.8511	0.16851	-5.75204	0.24247
-0.44	-3.58478	0.15006	-4.79138	0.1712	-5.65031	0.24397
-0.46	-3.53992	0.14762	-4.70572	0.16348	-5.54955	0.24802
-0.48	-3.4952	0.14602	-4.62263	0.15862	-5.44212	0.24697
-0.5	-3.45241	0.14366	-4.57448	0.17607	-5.3426	0.24871
-0.52	-3.40703	0.14191	-4.46975	0.16765	-5.25198	0.24804
-0.54	-3.36089	0.1387	-4.37981	0.16601	-5.15429	0.25138
-0.56	-3.31264	0.13589	-4.2901	0.17051	-5.06267	0.24667
-0.58	-3.2663	0.13321	-4.18532	0.15785	-4.96144	0.2567
-0.6	-3.2229	0.13356	-4.08155	0.15079	-4.85807	0.26042
-0.62	-3.17202	0.12844	-3.98678	0.14956	-4.74823	0.25826
-0.64	-3.12597	0.12758	-3.89834	0.15701	-4.65433	0.26553
-0.66	-3.07357	0.12249	-3.80427	0.15396	-4.57165	0.27153
-0.68	-3.02182	0.12187	-3.7112	0.15058	-4.46681	0.26905
-0.7	-2.96806	0.1178	-3.61884	0.15103	-4.37022	0.27071
-0.72	-2.91627	0.11701	-3.53381	0.15739	-4.28176	0.27846
-0.74	-2.8616	0.11248	-3.44116	0.15099	-4.18314	0.27513
-0.76	-2.80747	0.10935	-3.35062	0.14962	-4.09944	0.28358
-0.78	-2.75752	0.10879	-3.26314	0.14881	-4.00265	0.28364
-0.8	-2.7079	0.10818	-3.17711	0.1473	-3.90638	0.2851
-0.82	-2.65777	0.10833	-3.09043	0.14686	-3.81738	0.29048
-0.84	-2.59911	0.10478	-3.00573	0.14662	-3.73256	0.2928
-0.86	-2.54617	0.10251	-2.92447	0.14743	-3.64112	0.2872
-0.88	-2.49662	0.10818	-2.84327	0.14755	-3.56073	0.29295
-0.9	-2.44014	0.10342	-2.76865	0.14982	-3.47781	0.2879
-0.92	-2.37646	0.09771	-2.68912	0.14759	-3.40531	0.29646
-0.94	-2.32209	0.09885	-2.61346	0.14743	-3.33553	0.30368
-0.96	-2.26916	0.09949	-2.53936	0.148	-3.25417	0.29634
-0.98	-2.21568	0.09851	-2.46779	0.15026	-3.18046	0.30196
						
